city,state_id,state_name,lat,lng
Georgetown,PA,Pennsylvania,39.94260,-76.07890
St. Anne,IL,Illinois,41.02300,-87.71790
Hoxie,KS,Kansas,39.35580,-100.43970
French Settlement,LA,Louisiana,30.31590,-90.80330
Plainview,NE,Nebraska,42.35340,-97.78710
Maricopa,CA,California,35.05160,-119.40540
Hanna City,IL,Illinois,40.69350,-89.80580
Franklin Springs,GA,Georgia,34.28400,-83.14590
Grand Meadow,MN,Minnesota,43.70620,-92.57020
Edmore,MI,Michigan,43.40730,-85.03670
Elwood,KS,Kansas,39.75180,-94.88890
Point Roberts,WA,Washington,48.98830,-123.05760
Sidney,IL,Illinois,40.02500,-88.07210
Ashland,IL,Illinois,39.88850,-90.00790
Moody AFB,GA,Georgia,30.97150,-83.19540
Rock Port,MO,Missouri,40.41090,-95.53320
Saucier,MS,Mississippi,30.62390,-89.14320
Little Round Lake,WI,Wisconsin,45.96970,-91.36700
Velva,ND,North Dakota,48.05820,-100.93290
Loretto,PA,Pennsylvania,40.50860,-78.63500
Gretna,VA,Virginia,36.94920,-79.36460
Toledo,IL,Illinois,39.27290,-88.24190
Minier,IL,Illinois,40.43370,-89.31400
Potomac Heights,MD,Maryland,38.59870,-77.13720
Animas,PR,Puerto Rico,18.44570,-66.63650
Fort Clark Springs,TX,Texas,29.29370,-100.42450
Kensington,NY,New York,40.79310,-73.72210
Port Byron,NY,New York,43.03660,-76.62630
Pioche,NV,Nevada,37.95200,-114.44350
Renville,MN,Minnesota,44.79080,-95.20480
Irvington,KY,Kentucky,37.87790,-86.28460
Dalton,PA,Pennsylvania,41.53820,-75.73900
Haven,KS,Kansas,37.90160,-97.78310
Como,MS,Mississippi,34.51340,-89.93910
Anderson Island,WA,Washington,47.15790,-122.70410
Franklinville,NC,North Carolina,35.74210,-79.68930
Battle Creek,NE,Nebraska,41.99810,-97.59940
Richfield Springs,NY,New York,42.85370,-74.98620
Kent City,MI,Michigan,43.22030,-85.75390
Punaluu,HI,Hawaii,21.58110,-157.89010
Boswell,PA,Pennsylvania,40.16150,-79.02750
Ashaway,RI,Rhode Island,41.42590,-71.78520
Harris,MN,Minnesota,45.59760,-92.98690
Silver Grove,KY,Kentucky,39.04040,-84.39960
Johnstonville,CA,California,40.37890,-120.58460
Ak-Chin Village,AZ,Arizona,33.01970,-112.08080
Candelero Arriba,PR,Puerto Rico,18.10170,-65.83420
Great Neck Gardens,NY,New York,40.79690,-73.72290
Hebron,IL,Illinois,42.46490,-88.43430
Chatom,AL,Alabama,31.46910,-88.24600
South Barre,VT,Vermont,44.16460,-72.50380
Baltic,CT,Connecticut,41.61400,-72.08660
New Richland,MN,Minnesota,43.89380,-93.49390
Culebra,PR,Puerto Rico,18.31050,-65.30290
Kaaawa,HI,Hawaii,21.54850,-157.85340
Howey-in-the-Hills,FL,Florida,28.70980,-81.77980
West Crossett,AR,Arkansas,33.14880,-92.02210
South Woodstock,CT,Connecticut,41.92750,-71.96270
Lincoln Center,KS,Kansas,39.04290,-98.14680
Crocker,WA,Washington,47.08430,-122.12250
Valley Mills,TX,Texas,31.65820,-97.47140
McGill,NV,Nevada,39.40200,-114.77700
Apple Creek,OH,Ohio,40.74860,-81.83330
New Waterford,OH,Ohio,40.84780,-80.61880
Brodhead,KY,Kentucky,37.40270,-84.41440
San Antonito,NM,New Mexico,35.15750,-106.34760
Oakland,NE,Nebraska,41.83560,-96.46680
Westfield Center,OH,Ohio,41.02820,-81.93140
Beaverton,MI,Michigan,43.88110,-84.48870
Marion,WI,Wisconsin,44.67440,-88.89020
Mount Gay-Shamrock,WV,West Virginia,37.85120,-82.02290
Randolph AFB,TX,Texas,29.53010,-98.27870
Birchwood Lakes,PA,Pennsylvania,41.25130,-74.91030
Comer,GA,Georgia,34.06250,-83.12630
Pylesville,MD,Maryland,39.68800,-76.38760
Holly Hill,SC,South Carolina,33.32450,-80.41300
Baltic,SD,South Dakota,43.76030,-96.73710
Chico,TX,Texas,33.29610,-97.79860
Williamsburg,PA,Pennsylvania,40.46270,-78.20450
Owyhee,NV,Nevada,41.91660,-116.18220
Goodhue,MN,Minnesota,44.40070,-92.62550
Lewiston,MI,Michigan,44.87300,-84.32810
Memphis,MI,Michigan,42.89560,-82.76890
Hebron Estates,KY,Kentucky,38.05010,-85.66820
Hurley,NM,New Mexico,32.69820,-108.13210
Krotz Springs,LA,Louisiana,30.53230,-91.75180
Buchanan,GA,Georgia,33.80300,-85.18030
Bray,OK,Oklahoma,34.61600,-97.82070
St. John,KS,Kansas,38.00000,-98.76110
Bowling Green,VA,Virginia,38.05350,-77.34730
Laytonville,CA,California,39.67150,-123.49450
Oologah,OK,Oklahoma,36.44360,-95.70850
Stanberry,MO,Missouri,40.21660,-94.53810
Tatamy,PA,Pennsylvania,40.74090,-75.25610
Buchanan,VA,Virginia,37.52110,-79.68940
Boley,OK,Oklahoma,35.49030,-96.47930
Madison Lake,MN,Minnesota,44.20440,-93.81620
Pastos,PR,Puerto Rico,18.11930,-66.26010
Lemmon,SD,South Dakota,45.93850,-102.15890
Lyles,TN,Tennessee,35.91950,-87.34500
Lowell,OR,Oregon,43.92090,-122.78190
Jeffersonville,OH,Ohio,39.65220,-83.55500
East Sumter,SC,South Carolina,33.92610,-80.29500
Holland,TX,Texas,30.88340,-97.40260
West Hills,PA,Pennsylvania,40.82890,-79.54520
Duboistown,PA,Pennsylvania,41.22280,-77.03800
Christiana,PA,Pennsylvania,39.95450,-75.99700
Milford,IL,Illinois,40.62760,-87.69630
Frankston,TX,Texas,32.05610,-95.50430
New Summerfield,TX,Texas,31.98070,-95.11500
Wisner,NE,Nebraska,41.98780,-96.91330
Silverhill,AL,Alabama,30.54550,-87.75050
Cuba,IL,Illinois,40.49360,-90.19330
Coburg,OR,Oregon,44.13930,-123.05880
Princeton,WI,Wisconsin,43.85260,-89.13050
Terrytown,NE,Nebraska,41.84650,-103.67050
Kingston,IL,Illinois,42.10080,-88.76190
Mooreland,OK,Oklahoma,36.43790,-99.20450
Bushyhead,OK,Oklahoma,36.45960,-95.51640
Nicollet,MN,Minnesota,44.27470,-94.18850
Yamhill,OR,Oregon,45.34120,-123.18510
Skidmore,TX,Texas,28.26260,-97.68550
Pine Grove Mills,PA,Pennsylvania,40.73150,-77.88840
Babson Park,FL,Florida,27.83420,-81.52810
Roseboro,NC,North Carolina,34.95360,-78.51210
Factoryville,PA,Pennsylvania,41.56020,-75.78220
Newcastle,CA,California,38.86770,-121.13180
Paris,MO,Missouri,39.47730,-92.00390
La Villita,NM,New Mexico,36.10010,-106.05140
Clarksville,VA,Virginia,36.61720,-78.56390
Fountain Green,UT,Utah,39.62810,-111.64130
Covelo,CA,California,39.80250,-123.24990
Leadwood,MO,Missouri,37.86180,-90.58920
Home,WA,Washington,47.27900,-122.77440
Bellefonte,DE,Delaware,39.76690,-75.49820
Potter Lake,WI,Wisconsin,42.81960,-88.34870
West Mayfield,PA,Pennsylvania,40.78020,-80.33870
Aguila,AZ,Arizona,33.93760,-113.16650
Central High,OK,Oklahoma,34.61700,-98.08920
Goodman,MS,Mississippi,32.96770,-89.91280
Molino,FL,Florida,30.71230,-87.32400
Harbor Isle,NY,New York,40.60190,-73.66470
Duncansville,PA,Pennsylvania,40.42630,-78.43030
Wiggins,CO,Colorado,40.22860,-104.07240
Harold,FL,Florida,30.67710,-86.83100
Bellerose,NY,New York,40.72420,-73.71670
Seneca,PA,Pennsylvania,41.37700,-79.70730
Pleasanton,KS,Kansas,38.17900,-94.70530
Burwell,NE,Nebraska,41.78000,-99.13410
Telford,TN,Tennessee,36.25340,-82.54780
Loma,CO,Colorado,39.20750,-108.80500
Sea Ranch,CA,California,38.71650,-123.45270
Toulon,IL,Illinois,41.09350,-89.86330
Ucon,ID,Idaho,43.59350,-111.95950
Coldstream,KY,Kentucky,38.31440,-85.52640
Cascade Locks,OR,Oregon,45.67630,-121.87190
Lecompte,LA,Louisiana,31.08810,-92.39990
Sibley,LA,Louisiana,32.54230,-93.29470
Tok,AK,Alaska,63.32900,-143.03790
Millbourne,PA,Pennsylvania,39.96380,-75.25270
Pine Bluffs,WY,Wyoming,41.18030,-104.06920
Pine Island,TX,Texas,30.05540,-96.02530
Deville,LA,Louisiana,31.33980,-92.13890
Albany,LA,Louisiana,30.49960,-90.58400
Squirrel Mountain Valley,CA,California,35.61760,-118.40460
Homer,IL,Illinois,40.03350,-87.95780
Hiram,OH,Ohio,41.31130,-81.14290
Bratenahl,OH,Ohio,41.55460,-81.60460
Wellsville,MO,Missouri,39.07340,-91.56920
Colfax,WI,Wisconsin,44.99700,-91.72640
Malta,IL,Illinois,41.92910,-88.86700
Atwood,IL,Illinois,39.79920,-88.46260
Long Beach,IN,Indiana,41.74350,-86.85210
Botkins,OH,Ohio,40.45870,-84.17820
Colon,MI,Michigan,41.95920,-85.32290
South Gull Lake,MI,Michigan,42.39010,-85.40080
Palm Shores,FL,Florida,28.19180,-80.65930
Leetsdale,PA,Pennsylvania,40.56560,-80.21420
Mapleton,IA,Iowa,42.16710,-95.79040
Ponderay,ID,Idaho,48.30910,-116.53900
Stone Ridge,NY,New York,41.84140,-74.15390
Avonia,PA,Pennsylvania,42.04700,-80.27650
Monte Rio,CA,California,38.46830,-123.01470
Yellville,AR,Arkansas,36.22890,-92.68600
Oglethorpe,GA,Georgia,32.29350,-84.06230
Komatke,AZ,Arizona,33.29530,-112.16150
Riverside,ID,Idaho,43.19650,-112.43560
Brushy,OK,Oklahoma,35.55780,-94.74340
Hettinger,ND,North Dakota,46.00340,-102.63500
Fort Deposit,AL,Alabama,31.98630,-86.56640
Remington,IN,Indiana,40.76500,-87.15560
Lake Lure,NC,North Carolina,35.44040,-82.20640
Wallenpaupack Lake Estates,PA,Pennsylvania,41.39570,-75.27310
Hastings,PA,Pennsylvania,40.66470,-78.70940
Lakeville,CT,Connecticut,41.95940,-73.44670
Ship Bottom,NJ,New Jersey,39.64590,-74.18350
Hawley,PA,Pennsylvania,41.47650,-75.17790
Frisco City,AL,Alabama,31.43530,-87.40370
Ohatchee,AL,Alabama,33.78770,-86.02800
Taos,MO,Missouri,38.51570,-92.06470
Elbow Lake,MN,Minnesota,45.99050,-95.97760
Valley Falls,KS,Kansas,39.34080,-95.46120
Port Orford,OR,Oregon,42.74970,-124.49730
Lucama,NC,North Carolina,35.64470,-78.00720
Meadowlands,PA,Pennsylvania,40.21730,-80.23000
Julesburg,CO,Colorado,40.98490,-102.26270
Grabill,IN,Indiana,41.20980,-84.96810
Clarkton,MO,Missouri,36.45210,-89.96810
Cloverport,KY,Kentucky,37.83120,-86.63040
Webster,FL,Florida,28.61150,-82.05090
Laguna,NM,New Mexico,35.05040,-107.40710
Palo Cedro,CA,California,40.55110,-122.23630
Elkhorn,CA,California,36.81030,-121.72120
Windsor,IL,Illinois,39.43890,-88.59530
Norris City,IL,Illinois,37.97900,-88.32790
Catawba,SC,South Carolina,34.84640,-80.90610
West Swanzey,NH,New Hampshire,42.87070,-72.32250
White Plains,NC,North Carolina,36.44510,-80.63510
March ARB,CA,California,33.88880,-117.27760
Griggsville,IL,Illinois,39.70780,-90.72750
Barnsdall,OK,Oklahoma,36.56090,-96.16260
Chums Corner,MI,Michigan,44.67670,-85.65640
Whitehall,MT,Montana,45.87090,-112.09750
Nortonville,KY,Kentucky,37.18600,-87.45560
Yarrow Point,WA,Washington,47.64880,-122.21880
Monongah,WV,West Virginia,39.45980,-80.21850
Lindsay,TX,Texas,33.64150,-97.21860
Banner Elk,NC,North Carolina,36.15880,-81.86770
Riner,VA,Virginia,37.06750,-80.44050
Oxford,IN,Indiana,40.52140,-87.24820
Grandview,OH,Ohio,39.19220,-84.72450
Fruitport,MI,Michigan,43.12480,-86.15610
Cornwells Heights,PA,Pennsylvania,40.07710,-74.95160
Mineral Springs,AR,Arkansas,33.87670,-93.92180
Andalusia,IL,Illinois,41.43740,-90.71650
Bingham Farms,MI,Michigan,42.51760,-83.27800
Augusta,KY,Kentucky,38.77230,-84.00030
Reedsville,WI,Wisconsin,44.15250,-87.95170
Bronson,FL,Florida,29.45010,-82.63910
Union Springs,NY,New York,42.84580,-76.69100
Gilbert,IA,Iowa,42.10620,-93.64610
Garretson,SD,South Dakota,43.71490,-96.50260
Tenaha,TX,Texas,31.94400,-94.24570
Apalachin,NY,New York,42.07050,-76.16260
Third Lake,IL,Illinois,42.37080,-88.01220
Kellyville,OK,Oklahoma,35.94820,-96.21430
Minturn,CO,Colorado,39.54610,-106.38730
Big River,CA,California,34.13930,-114.36040
Castle Hill,CA,California,37.87290,-122.05730
Grass Lake,MI,Michigan,42.25110,-84.20750
Killdeer,ND,North Dakota,47.36730,-102.75350
Elk Run Heights,IA,Iowa,42.46620,-92.25010
Camargo,KY,Kentucky,37.99700,-83.89260
Athena,OR,Oregon,45.81320,-118.49240
Boonville,NC,North Carolina,36.23400,-80.70930
Pala,CA,California,33.36170,-117.06960
La Harpe,IL,Illinois,40.58480,-90.96980
Fletcher,OK,Oklahoma,34.82240,-98.23910
Corvallis,MT,Montana,46.31400,-114.11210
Woodworth,LA,Louisiana,31.16550,-92.50960
Mount Gilead,NC,North Carolina,35.21630,-80.00470
Villisca,IA,Iowa,40.92980,-94.98190
Manasota Key,FL,Florida,26.92260,-82.35370
Elton,LA,Louisiana,30.48120,-92.69760
Alma,NE,Nebraska,40.10360,-99.36560
Bradford Woods,PA,Pennsylvania,40.63690,-80.08090
Fowler,CO,Colorado,38.13040,-104.02640
Shandon,CA,California,35.65360,-120.38310
Nahunta,GA,Georgia,31.20650,-81.98140
Meeker,OK,Oklahoma,35.48520,-96.89510
Langley,WA,Washington,48.03370,-122.40840
Discovery Harbour,HI,Hawaii,19.04150,-155.62540
Kempner,TX,Texas,31.07550,-97.97270
Riceville,TN,Tennessee,35.38950,-84.69900
Oakland,OK,Oklahoma,34.09750,-96.79780
Oakland,SC,South Carolina,33.98680,-80.49720
Greenwood,DE,Delaware,38.80660,-75.58970
Stromsburg,NE,Nebraska,41.11600,-97.59100
Payne,OH,Ohio,41.07970,-84.72720
Marcellus,MI,Michigan,42.02610,-85.81310
Plains,MT,Montana,47.46020,-114.88420
Runge,TX,Texas,28.88590,-97.71340
Lorenzo,TX,Texas,33.67030,-101.53610
Okeene,OK,Oklahoma,36.11710,-98.31650
Reno,OH,Ohio,39.37690,-81.39320
White Sands,NM,New Mexico,32.38080,-106.48360
Southmayd,TX,Texas,33.62330,-96.72860
Farm Loop,AK,Alaska,61.63940,-149.14710
Palmdale,PA,Pennsylvania,40.29630,-76.62330
Andrews,IN,Indiana,40.86040,-85.60230
Springville,IA,Iowa,42.05290,-91.44580
Lapwai,ID,Idaho,46.40340,-116.80410
Lake Lorelei,OH,Ohio,39.18750,-83.97160
Little Rock,MN,Minnesota,47.86670,-95.10600
Plantersville,MS,Mississippi,34.21030,-88.66550
Terramuggus,CT,Connecticut,41.63420,-72.46920
Sardinia,OH,Ohio,39.00720,-83.80220
Yemassee,SC,South Carolina,32.67220,-80.85080
Dane,WI,Wisconsin,43.24990,-89.49960
Rocksprings,TX,Texas,30.01720,-100.21280
Gruver,TX,Texas,36.25620,-101.41220
Lost Creek,TX,Texas,30.30240,-97.84980
Albers,IL,Illinois,38.54520,-89.61420
Forrest,IL,Illinois,40.75110,-88.40970
La Monte,MO,Missouri,38.77200,-93.42360
Timpson,TX,Texas,31.90650,-94.39710
Matheny,CA,California,36.17070,-119.35160
East Newnan,GA,Georgia,33.34610,-84.77630
Oolitic,IN,Indiana,38.89350,-86.52540
Cole Camp,MO,Missouri,38.45950,-93.20250
Lake Koshkonong,WI,Wisconsin,42.88380,-88.94240
Waelder,TX,Texas,29.69430,-97.29720
Pierce,CO,Colorado,40.63350,-104.75510
Mi-Wuk Village,CA,California,38.05700,-120.17900
Fairbank,IA,Iowa,42.64000,-92.04770
Heritage Creek,KY,Kentucky,38.09520,-85.61250
Petersburg,TX,Texas,33.87100,-101.59740
Red Boiling Springs,TN,Tennessee,36.53010,-85.84810
Sanborn,NY,New York,43.14510,-78.87770
Olcott,NY,New York,43.33020,-78.71040
Baxter,IA,Iowa,41.82520,-93.15250
Floyd Hill,CO,Colorado,39.72410,-105.43060
Fairfax,MN,Minnesota,44.52830,-94.72310
Cool Valley,MO,Missouri,38.72500,-90.30580
Satanta,KS,Kansas,37.43780,-100.98800
Big Rock,IL,Illinois,41.76680,-88.52650
Mechanicsville,IA,Iowa,41.90560,-91.25360
Stevensville,MI,Michigan,42.01390,-86.52430
Harmony,RI,Rhode Island,41.89640,-71.60510
Purdy,MO,Missouri,36.81870,-93.92060
Petersburg,MI,Michigan,41.89930,-83.71360
Boyceville,WI,Wisconsin,45.04270,-92.03840
Marianne,PA,Pennsylvania,41.24410,-79.43100
Inverness,CA,California,38.08200,-122.84710
Belle,WV,West Virginia,38.23360,-81.53850
Bruno,WV,West Virginia,37.68800,-81.87370
Calvert,TX,Texas,30.97910,-96.67160
Chula Vista,TX,Texas,28.65630,-99.80770
Dale,PA,Pennsylvania,40.31200,-78.90490
Garberville,CA,California,40.10030,-123.79480
Warrensburg,IL,Illinois,39.93200,-89.06290
Dellwood,MN,Minnesota,45.09860,-92.96720
Williams,OR,Oregon,42.21940,-123.29220
Lone Oak,TN,Tennessee,35.20070,-85.36850
Edgerton,MN,Minnesota,43.87530,-96.13040
Garrochales,PR,Puerto Rico,18.45720,-66.56750
Rock Island,WA,Washington,47.37390,-120.13820
Guernsey,WY,Wyoming,42.26570,-104.74300
Daisetta,TX,Texas,30.11350,-94.64260
Ransom Canyon,TX,Texas,33.53030,-101.68380
Edina,MO,Missouri,40.16800,-92.17320
Rossville,KS,Kansas,39.13580,-95.94960
Hillsboro,MS,Mississippi,32.44910,-89.48890
Joseph,OR,Oregon,45.35260,-117.23030
Limestone Creek,FL,Florida,26.94330,-80.14080
Wamac,IL,Illinois,38.49730,-89.14570
Lake Park,IA,Iowa,43.44720,-95.32470
Bunkerville,NV,Nevada,36.71980,-114.12210
Tonasket,WA,Washington,48.70770,-119.44130
Lamar,TX,Texas,28.14390,-96.98880
Sunnyside,GA,Georgia,31.24060,-82.34110
Ansonia,OH,Ohio,40.21410,-84.63440
Liberty Center,OH,Ohio,41.44360,-84.00780
Laurens,IA,Iowa,42.84770,-94.84820
St. Ansgar,IA,Iowa,43.37970,-92.91780
Pigeon,MI,Michigan,43.82950,-83.27020
Sabana Eneas,PR,Puerto Rico,18.08090,-67.08520
Knox City,TX,Texas,33.41760,-99.81570
Zena,NY,New York,42.02090,-74.08550
Laurys Station,PA,Pennsylvania,40.72320,-75.53660
Russiaville,IN,Indiana,40.41850,-86.27310
Atwater,MN,Minnesota,45.13560,-94.77690
La Cygne,KS,Kansas,38.34790,-94.76130
Playa Fortuna,PR,Puerto Rico,18.37680,-65.74550
Gholson,TX,Texas,31.71230,-97.23590
Lexington,MI,Michigan,43.26710,-82.53700
Royalton,IL,Illinois,37.87730,-89.11420
Hamilton,GA,Georgia,32.76480,-84.87520
South Coventry,CT,Connecticut,41.76950,-72.30640
Cavetown,MD,Maryland,39.64260,-77.59320
Shafer,MN,Minnesota,45.39010,-92.75310
Fieldale,VA,Virginia,36.70090,-79.94240
Parachute,CO,Colorado,39.45010,-108.05490
Grant,NE,Nebraska,40.84450,-101.72560
Sykesville,PA,Pennsylvania,41.04750,-78.81850
Central City,IL,Illinois,38.54850,-89.12840
Chatsworth,IL,Illinois,40.72940,-88.29750
Malvern,IA,Iowa,41.00400,-95.58420
Mexico Beach,FL,Florida,29.94800,-85.41570
Hill Country Village,TX,Texas,29.58310,-98.48930
Lewisville,AR,Arkansas,33.36430,-93.57510
Wooster,AR,Arkansas,35.19980,-92.45030
South Windham,ME,Maine,43.73800,-70.42360
Greenup,KY,Kentucky,38.57280,-82.83030
Cashton,WI,Wisconsin,43.74130,-90.78660
Clint,TX,Texas,31.59010,-106.22890
Georgetown,CO,Colorado,39.71810,-105.69400
Macon,IL,Illinois,39.71170,-88.99650
Marbleton,WY,Wyoming,42.55740,-110.10040
Blue Jay,OH,Ohio,39.23080,-84.74430
Billings,MO,Missouri,37.06260,-93.55390
Carson City,MI,Michigan,43.18160,-84.84630
Mantachie,MS,Mississippi,34.32500,-88.49610
El Rito,NM,New Mexico,36.33800,-106.18440
Tornillo,TX,Texas,31.43660,-106.10330
Yosemite Valley,CA,California,37.74070,-119.57790
Craig Beach,OH,Ohio,41.11600,-80.98280
Annville,KY,Kentucky,37.32550,-83.96220
Prospect,PA,Pennsylvania,40.89920,-80.04870
Energy,IL,Illinois,37.77390,-89.02440
Merryville,LA,Louisiana,30.75710,-93.52450
Pender,NE,Nebraska,42.11080,-96.71130
Roslyn Harbor,NY,New York,40.81570,-73.63780
Greenville,CA,California,40.13360,-120.94540
Mountain City,GA,Georgia,34.91960,-83.38540
Lake Telemark,NJ,New Jersey,40.96050,-74.49680
Enlow,PA,Pennsylvania,40.45230,-80.23170
Highland,AR,Arkansas,36.26570,-91.51860
Lonaconing,MD,Maryland,39.56580,-78.97890
Pandora,OH,Ohio,40.94740,-83.95670
Maineville,OH,Ohio,39.31260,-84.19850
Hayes,LA,Louisiana,30.11120,-92.92360
Gilcrest,CO,Colorado,40.28420,-104.78200
Sheffield,IA,Iowa,42.89280,-93.20860
Glidden,IA,Iowa,42.05760,-94.72670
Lakeview,OH,Ohio,40.48750,-83.92660
Gun Club Estates,FL,Florida,26.67530,-80.10800
Indian Hills,NM,New Mexico,34.98320,-106.13980
Schaefferstown,PA,Pennsylvania,40.29690,-76.29380
Divernon,IL,Illinois,39.57070,-89.65460
Akron,IN,Indiana,41.03880,-86.02490
East Conemaugh,PA,Pennsylvania,40.34760,-78.88600
Cayuga,IN,Indiana,39.94730,-87.46470
Sweetser,IN,Indiana,40.56870,-85.76690
Caddo,OK,Oklahoma,34.12880,-96.26780
Rockford,OH,Ohio,40.69150,-84.65020
Lauderdale Lakes,WI,Wisconsin,42.77090,-88.57780
Clear Lake,WI,Wisconsin,45.24910,-92.26750
Ellport,PA,Pennsylvania,40.86180,-80.26250
Glasgow,VA,Virginia,37.63480,-79.45140
Rochelle,GA,Georgia,31.94880,-83.45680
Saybrook Manor,CT,Connecticut,41.28250,-72.40630
Elwood,UT,Utah,41.67580,-112.13770
Leonville,LA,Louisiana,30.46610,-91.98110
Lake Holiday,IN,Indiana,39.96420,-86.96070
Hotevilla-Bacavi,AZ,Arizona,35.92250,-110.65690
Shongopovi,AZ,Arizona,35.81950,-110.53310
Redwater,TX,Texas,33.35860,-94.25510
Bracey,VA,Virginia,36.57620,-78.11070
Continental,OH,Ohio,41.10010,-84.27270
Peabody,KS,Kansas,38.16830,-97.10430
Clendenin,WV,West Virginia,38.48590,-81.35030
Great Bend,NY,New York,44.01970,-75.70750
White Haven,PA,Pennsylvania,41.05660,-75.78000
Aristocrat Ranchettes,CO,Colorado,40.10960,-104.75490
Danvers,IL,Illinois,40.52990,-89.17510
Jonestown,MS,Mississippi,34.32220,-90.45420
Towaoc,CO,Colorado,37.21260,-108.72650
Princeton,MO,Missouri,40.39660,-93.58840
Point Marion,PA,Pennsylvania,39.73550,-79.90080
Brookneal,VA,Virginia,37.05320,-78.94850
Ash Flat,AR,Arkansas,36.23650,-91.60670
Nashville,IN,Indiana,39.20790,-86.23830
Curtisville,PA,Pennsylvania,40.64970,-79.84920
Laurel Hill,NC,North Carolina,34.81020,-79.54600
Eagle,NE,Nebraska,40.81610,-96.43270
Earlston,PA,Pennsylvania,40.00380,-78.37360
Maxwell,CA,California,39.27710,-122.19460
Mansfield,AR,Arkansas,35.06340,-94.23750
Hebron,MD,Maryland,38.42430,-75.68710
Clay,KY,Kentucky,37.47630,-87.82030
Yoncalla,OR,Oregon,43.60040,-123.28760
Anton,TX,Texas,33.81130,-102.16220
Weeping Water,NE,Nebraska,40.86910,-96.14000
Berry,AL,Alabama,33.66230,-87.60790
Louisville,IL,Illinois,38.76960,-88.50680
Kenwood,OK,Oklahoma,36.30130,-94.99790
Andover,OH,Ohio,41.60660,-80.56870
Chapmanville,WV,West Virginia,37.97270,-82.02160
Paducah,TX,Texas,34.01440,-100.30380
Cattle Creek,CO,Colorado,39.46670,-107.25990
Ray City,GA,Georgia,31.07290,-83.19600
Morocco,IN,Indiana,40.94450,-87.45030
Stover,MO,Missouri,38.44180,-92.99010
Clay City,KY,Kentucky,37.86220,-83.92770
South Pekin,IL,Illinois,40.49540,-89.65240
Camp Point,IL,Illinois,40.03840,-91.06630
Markle,IN,Indiana,40.82740,-85.33930
Ballard,UT,Utah,40.29490,-109.94930
Lowellville,OH,Ohio,41.03900,-80.54630
Cinnamon Lake,OH,Ohio,40.98350,-82.19140
Mucarabones,PR,Puerto Rico,18.39060,-66.21780
Union Hall,VA,Virginia,37.02050,-79.68330
New Union,AL,Alabama,34.14220,-86.22180
Challis,ID,Idaho,44.50520,-114.22830
Strum,WI,Wisconsin,44.55320,-91.38760
West Kittanning,PA,Pennsylvania,40.81220,-79.53120
Alleghenyville,PA,Pennsylvania,40.23270,-75.97620
Winter Park,CO,Colorado,39.87850,-105.78280
Frederic,WI,Wisconsin,45.65480,-92.46470
McIntosh,NM,New Mexico,34.88040,-106.05770
Steele,AL,Alabama,33.93700,-86.20040
Browns Point,WA,Washington,47.30350,-122.43700
Oakfield,WI,Wisconsin,43.68430,-88.54760
El Rancho,NM,New Mexico,35.89280,-106.08560
Gratton,VA,Virginia,37.13510,-81.42120
Martinsville,IL,Illinois,39.33810,-87.88140
Ogden Dunes,IN,Indiana,41.62290,-87.19320
Winfield,IA,Iowa,41.12590,-91.43820
